ITFGSM Hash Distance, MT-ITFGSM Hash Distance, L2 Distance ITFGSM, L2 Distance MT-ITFGSM,SSIM ITFGSM,SSIM MT-ITFGSM
2.000000000000000000e+00,0.000000000000000000e+00,2.849999904632568359e+00,2.440000057220458984e+00,1.000000000000000000e+00,9.834132790565490723e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.640000104904174805e+00,2.559999942779541016e+00,1.000000000000000000e+00,9.795763492584228516e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.890000104904174805e+00,2.680000066757202148e+00,1.000000000000000000e+00,9.814363121986389160e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.809999942779541016e+00,2.559999942779541016e+00,1.000000000000000000e+00,9.813546538352966309e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.359999895095825195e+00,1.000000000000000000e+00,9.830200076103210449e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.710000038146972656e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.856371283531188965e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.880000114440917969e+00,2.769999980926513672e+00,1.000000000000000000e+00,9.840605854988098145e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.930000066757202148e+00,2.750000000000000000e+00,1.000000000000000000e+00,9.742900729179382324e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.880000114440917969e+00,2.799999952316284180e+00,1.000000000000000000e+00,9.922826886177062988e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.940000057220458984e+00,2.650000095367431641e+00,1.000000000000000000e+00,9.875761866569519043e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.849999904632568359e+00,2.609999895095825195e+00,1.000000000000000000e+00,9.818015098571777344e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.910000085830688477e+00,1.000000000000000000e+00,9.677767753601074219e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.759999990463256836e+00,2.630000114440917969e+00,1.000000000000000000e+00,9.691784977912902832e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.730000019073486328e+00,2.599999904632568359e+00,1.000000000000000000e+00,9.861534237861633301e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.930000066757202148e+00,2.779999971389770508e+00,1.000000000000000000e+00,9.819770455360412598e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.680000066757202148e+00,2.720000028610229492e+00,1.000000000000000000e+00,9.830233454704284668e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.980000019073486328e+00,2.970000028610229492e+00,1.000000000000000000e+00,9.778893589973449707e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.009999990463256836e+00,2.920000076293945312e+00,1.000000000000000000e+00,9.820254445075988770e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.579999923706054688e+00,2.289999961853027344e+00,1.000000000000000000e+00,9.838921427726745605e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.009999990463256836e+00,2.029999971389770508e+00,1.000000000000000000e+00,9.823563694953918457e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.670000076293945312e+00,2.609999895095825195e+00,1.000000000000000000e+00,9.596390724182128906e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.789999961853027344e+00,2.240000009536743164e+00,1.000000000000000000e+00,9.864222407341003418e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.720000028610229492e+00,2.509999990463256836e+00,1.000000000000000000e+00,9.742726683616638184e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.849999904632568359e+00,1.000000000000000000e+00,9.851641058921813965e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.720000028610229492e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.801977276802062988e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,2.549999952316284180e+00,1.000000000000000000e+00,9.881233572959899902e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.599999904632568359e+00,1.000000000000000000e+00,9.661033153533935547e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.839999914169311523e+00,2.680000066757202148e+00,1.000000000000000000e+00,9.805997014045715332e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.809999942779541016e+00,2.640000104904174805e+00,1.000000000000000000e+00,9.804936051368713379e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.069999933242797852e+00,2.890000104904174805e+00,1.000000000000000000e+00,9.804568290710449219e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.849999904632568359e+00,2.839999914169311523e+00,1.000000000000000000e+00,9.761939644813537598e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.700000047683715820e+00,2.589999914169311523e+00,1.000000000000000000e+00,9.665127396583557129e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.480000019073486328e+00,1.000000000000000000e+00,9.740945696830749512e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.769999980926513672e+00,2.619999885559082031e+00,1.000000000000000000e+00,9.765339493751525879e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.779999971389770508e+00,2.349999904632568359e+00,1.000000000000000000e+00,9.818937182426452637e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.670000076293945312e+00,2.609999895095825195e+00,1.000000000000000000e+00,9.796133637428283691e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.839999914169311523e+00,2.740000009536743164e+00,1.000000000000000000e+00,9.679687619209289551e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.779999971389770508e+00,2.829999923706054688e+00,1.000000000000000000e+00,9.710524678230285645e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.789999961853027344e+00,2.740000009536743164e+00,1.000000000000000000e+00,9.770705103874206543e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.640000104904174805e+00,2.690000057220458984e+00,1.000000000000000000e+00,9.767149090766906738e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.700000047683715820e+00,2.569999933242797852e+00,1.000000000000000000e+00,9.747557044029235840e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.950000047683715820e+00,2.809999942779541016e+00,1.000000000000000000e+00,9.713530540466308594e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.069999933242797852e+00,1.000000000000000000e+00,9.842249751091003418e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.799999952316284180e+00,1.000000000000000000e+00,9.655864238739013672e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.579999923706054688e+00,2.680000066757202148e+00,1.000000000000000000e+00,9.853262901306152344e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.349999904632568359e+00,1.000000000000000000e+00,9.782009124755859375e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.819999933242797852e+00,2.609999895095825195e+00,1.000000000000000000e+00,9.935848712921142578e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.880000114440917969e+00,2.779999971389770508e+00,1.000000000000000000e+00,9.684333801269531250e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.660000085830688477e+00,2.599999904632568359e+00,1.000000000000000000e+00,9.623975753784179688e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+00,2.609999895095825195e+00,1.000000000000000000e+00,9.874753952026367188e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.759999990463256836e+00,2.579999923706054688e+00,1.000000000000000000e+00,9.867734909057617188e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.930000066757202148e+00,2.970000028610229492e+00,1.000000000000000000e+00,9.726231694221496582e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.960000038146972656e+00,2.859999895095825195e+00,1.000000000000000000e+00,9.739701151847839355e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.460000038146972656e+00,1.000000000000000000e+00,9.775845408439636230e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.819999933242797852e+00,2.690000057220458984e+00,1.000000000000000000e+00,9.838666915893554688e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.769999980926513672e+00,2.640000104904174805e+00,1.000000000000000000e+00,9.754562377929687500e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.930000066757202148e+00,2.450000047683715820e+00,1.000000000000000000e+00,9.593351483345031738e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.859999895095825195e+00,2.400000095367431641e+00,1.000000000000000000e+00,9.830551147460937500e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.869999885559082031e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.893094897270202637e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.490000009536743164e+00,1.000000000000000000e+00,9.938775897026062012e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.940000057220458984e+00,2.890000104904174805e+00,1.000000000000000000e+00,9.787137508392333984e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.779999971389770508e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.854745268821716309e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.930000066757202148e+00,2.430000066757202148e+00,1.000000000000000000e+00,9.593756198883056641e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.950000047683715820e+00,2.960000038146972656e+00,1.000000000000000000e+00,9.963469505310058594e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.799999952316284180e+00,2.849999904632568359e+00,1.000000000000000000e+00,9.772050380706787109e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.710000038146972656e+00,2.349999904632568359e+00,1.000000000000000000e+00,9.702838063240051270e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.730000019073486328e+00,2.690000057220458984e+00,1.000000000000000000e+00,9.911556243896484375e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.059999942779541016e+00,2.920000076293945312e+00,1.000000000000000000e+00,9.856024384498596191e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.900000095367431641e+00,2.250000000000000000e+00,1.000000000000000000e+00,9.799413681030273438e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.839999914169311523e+00,2.660000085830688477e+00,1.000000000000000000e+00,9.857901930809020996e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.710000038146972656e+00,2.569999933242797852e+00,1.000000000000000000e+00,9.823369979858398438e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.500000000000000000e+00,1.000000000000000000e+00,9.801922440528869629e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.730000019073486328e+00,2.539999961853027344e+00,1.000000000000000000e+00,9.833382964134216309e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+00,2.700000047683715820e+00,1.000000000000000000e+00,9.833662509918212891e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.839999914169311523e+00,2.700000047683715820e+00,1.000000000000000000e+00,9.855799674987792969e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.579999923706054688e+00,1.000000000000000000e+00,9.833279252052307129e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.650000095367431641e+00,2.589999914169311523e+00,1.000000000000000000e+00,9.536252021789550781e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.654114246368408203e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.779999971389770508e+00,2.609999895095825195e+00,1.000000000000000000e+00,9.841985702514648438e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.009999990463256836e+00,2.859999895095825195e+00,1.000000000000000000e+00,9.835608601570129395e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,2.819999933242797852e+00,1.000000000000000000e+00,9.772998690605163574e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.930000066757202148e+00,2.740000009536743164e+00,1.000000000000000000e+00,9.921081662178039551e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.769999980926513672e+00,2.430000066757202148e+00,1.000000000000000000e+00,9.798355102539062500e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.750000000000000000e+00,1.000000000000000000e+00,9.856690764427185059e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.930000066757202148e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.780790209770202637e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.759999990463256836e+00,2.720000028610229492e+00,1.000000000000000000e+00,9.838883280754089355e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.700000047683715820e+00,2.509999990463256836e+00,1.000000000000000000e+00,9.686377644538879395e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.880000114440917969e+00,2.880000114440917969e+00,1.000000000000000000e+00,9.795818328857421875e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.009999990463256836e+00,2.809999942779541016e+00,1.000000000000000000e+00,9.841902852058410645e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+00,2.710000038146972656e+00,1.000000000000000000e+00,9.774270057678222656e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.910000085830688477e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.819729924201965332e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.680000066757202148e+00,1.000000000000000000e+00,9.719082713127136230e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.599999904632568359e+00,1.000000000000000000e+00,9.801527857780456543e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.250000000000000000e+00,1.000000000000000000e+00,9.832671284675598145e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.839999914169311523e+00,1.000000000000000000e+00,9.916973114013671875e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.789999961853027344e+00,2.660000085830688477e+00,1.000000000000000000e+00,9.801999926567077637e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.940000057220458984e+00,2.980000019073486328e+00,1.000000000000000000e+00,9.782175421714782715e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.869999885559082031e+00,2.690000057220458984e+00,1.000000000000000000e+00,9.826583266258239746e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.769999980926513672e+00,2.549999952316284180e+00,1.000000000000000000e+00,9.831969141960144043e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.759999990463256836e+00,2.720000028610229492e+00,1.000000000000000000e+00,9.704355597496032715e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.970000028610229492e+00,2.819999933242797852e+00,1.000000000000000000e+00,9.779402613639831543e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.920000076293945312e+00,2.809999942779541016e+00,1.000000000000000000e+00,9.863025546073913574e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.759999990463256836e+00,2.009999990463256836e+00,1.000000000000000000e+00,9.795404076576232910e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.670000076293945312e+00,2.490000009536743164e+00,1.000000000000000000e+00,9.792118668556213379e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.839999914169311523e+00,2.809999942779541016e+00,1.000000000000000000e+00,9.677657485008239746e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.650000095367431641e+00,1.000000000000000000e+00,9.906759858131408691e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.650000095367431641e+00,2.640000104904174805e+00,1.000000000000000000e+00,9.865446686744689941e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.940000057220458984e+00,2.839999914169311523e+00,1.000000000000000000e+00,9.682734608650207520e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.779999971389770508e+00,2.650000095367431641e+00,1.000000000000000000e+00,9.735436439514160156e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.849999904632568359e+00,2.480000019073486328e+00,1.000000000000000000e+00,9.745635390281677246e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.869999885559082031e+00,2.349999904632568359e+00,1.000000000000000000e+00,9.719030857086181641e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.740000009536743164e+00,2.380000114440917969e+00,1.000000000000000000e+00,9.742631912231445312e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+00,2.509999990463256836e+00,1.000000000000000000e+00,9.808143973350524902e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.779999971389770508e+00,2.740000009536743164e+00,1.000000000000000000e+00,9.953117370605468750e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.789999961853027344e+00,2.640000104904174805e+00,1.000000000000000000e+00,9.823723435401916504e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.960000038146972656e+00,2.849999904632568359e+00,1.000000000000000000e+00,9.714040160179138184e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+00,2.650000095367431641e+00,1.000000000000000000e+00,9.760697484016418457e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.579999923706054688e+00,1.000000000000000000e+00,9.842329025268554688e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.890000104904174805e+00,2.750000000000000000e+00,1.000000000000000000e+00,9.752197861671447754e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.769999980926513672e+00,2.690000057220458984e+00,1.000000000000000000e+00,9.650402069091796875e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.819999933242797852e+00,2.480000019073486328e+00,1.000000000000000000e+00,9.864092469215393066e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.779999971389770508e+00,2.690000057220458984e+00,1.000000000000000000e+00,9.659881591796875000e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.809999942779541016e+00,2.309999942779541016e+00,1.000000000000000000e+00,9.838631749153137207e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.819999933242797852e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.842801094055175781e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.579999923706054688e+00,2.519999980926513672e+00,1.000000000000000000e+00,9.785136580467224121e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.890000104904174805e+00,2.779999971389770508e+00,1.000000000000000000e+00,9.679408073425292969e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.869999885559082031e+00,2.619999885559082031e+00,1.000000000000000000e+00,9.811585545539855957e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.980000019073486328e+00,2.910000085830688477e+00,1.000000000000000000e+00,9.780821800231933594e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.769999980926513672e+00,2.259999990463256836e+00,1.000000000000000000e+00,9.734061360359191895e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.740000009536743164e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.842925071716308594e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.890000104904174805e+00,2.859999895095825195e+00,1.000000000000000000e+00,9.881014823913574219e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.759999990463256836e+00,2.700000047683715820e+00,1.000000000000000000e+00,9.762087464332580566e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.759999990463256836e+00,2.269999980926513672e+00,1.000000000000000000e+00,9.841087460517883301e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.470000028610229492e+00,2.490000009536743164e+00,1.000000000000000000e+00,9.781869053840637207e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.059999942779541016e+00,2.890000104904174805e+00,1.000000000000000000e+00,9.654871821403503418e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.839999914169311523e+00,2.650000095367431641e+00,1.000000000000000000e+00,9.910690188407897949e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.750000000000000000e+00,2.700000047683715820e+00,1.000000000000000000e+00,9.487453103065490723e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.849999904632568359e+00,2.799999952316284180e+00,1.000000000000000000e+00,9.781069755554199219e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.880000114440917969e+00,2.269999980926513672e+00,1.000000000000000000e+00,9.785382151603698730e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.809999942779541016e+00,2.519999980926513672e+00,1.000000000000000000e+00,9.810114502906799316e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,2.710000038146972656e+00,1.000000000000000000e+00,9.834201931953430176e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.759999990463256836e+00,2.549999952316284180e+00,1.000000000000000000e+00,9.816575646400451660e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.049999952316284180e+00,2.950000047683715820e+00,1.000000000000000000e+00,9.731890559196472168e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.819999933242797852e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.740532040596008301e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.730000019073486328e+00,2.660000085830688477e+00,1.000000000000000000e+00,9.754479527473449707e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.809999942779541016e+00,2.829999923706054688e+00,1.000000000000000000e+00,9.779068827629089355e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.779999971389770508e+00,2.609999895095825195e+00,1.000000000000000000e+00,9.800117611885070801e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.670000076293945312e+00,2.599999904632568359e+00,1.000000000000000000e+00,9.642875790596008301e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.849999904632568359e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.830518364906311035e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.019999980926513672e+00,1.000000000000000000e+00,9.736478328704833984e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.759999990463256836e+00,2.839999914169311523e+00,1.000000000000000000e+00,9.747093319892883301e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.740000009536743164e+00,2.650000095367431641e+00,1.000000000000000000e+00,9.845342040061950684e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.799999952316284180e+00,1.000000000000000000e+00,9.775171875953674316e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.789999961853027344e+00,2.230000019073486328e+00,1.000000000000000000e+00,9.847471714019775391e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.779999971389770508e+00,2.430000066757202148e+00,1.000000000000000000e+00,9.825494289398193359e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.849999904632568359e+00,2.519999980926513672e+00,1.000000000000000000e+00,9.798849225044250488e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.720000028610229492e+00,2.670000076293945312e+00,1.000000000000000000e+00,9.806131720542907715e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,2.809999942779541016e+00,1.000000000000000000e+00,9.918134212493896484e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.480000019073486328e+00,1.000000000000000000e+00,9.860274195671081543e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.670000076293945312e+00,2.309999942779541016e+00,1.000000000000000000e+00,9.792599678039550781e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.970000028610229492e+00,2.740000009536743164e+00,1.000000000000000000e+00,9.795916676521301270e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.700000047683715820e+00,1.000000000000000000e+00,9.835185408592224121e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.029999971389770508e+00,2.930000066757202148e+00,1.000000000000000000e+00,9.811522364616394043e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.819999933242797852e+00,2.190000057220458984e+00,1.000000000000000000e+00,9.836124777793884277e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.700000047683715820e+00,2.309999942779541016e+00,1.000000000000000000e+00,9.845356345176696777e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.759999990463256836e+00,2.470000028610229492e+00,1.000000000000000000e+00,9.798922538757324219e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.890000104904174805e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.809346199035644531e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,2.869999885559082031e+00,1.000000000000000000e+00,9.768250584602355957e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.680000066757202148e+00,2.539999961853027344e+00,1.000000000000000000e+00,9.786882400512695312e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.924368858337402344e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.890000104904174805e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.820628166198730469e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.960000038146972656e+00,2.660000085830688477e+00,1.000000000000000000e+00,9.740324616432189941e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.470000028610229492e+00,2.390000104904174805e+00,1.000000000000000000e+00,9.740465283393859863e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.990000009536743164e+00,3.019999980926513672e+00,1.000000000000000000e+00,9.823835492134094238e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.769999980926513672e+00,2.519999980926513672e+00,1.000000000000000000e+00,9.775667786598205566e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.930000066757202148e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.842932820320129395e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.940000057220458984e+00,2.900000095367431641e+00,1.000000000000000000e+00,9.826745986938476562e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.940000057220458984e+00,1.000000000000000000e+00,9.882887005805969238e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.569999933242797852e+00,2.599999904632568359e+00,1.000000000000000000e+00,9.729508757591247559e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.710000038146972656e+00,2.690000057220458984e+00,1.000000000000000000e+00,9.668667912483215332e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.740000009536743164e+00,2.410000085830688477e+00,1.000000000000000000e+00,9.835586547851562500e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.779999971389770508e+00,2.660000085830688477e+00,1.000000000000000000e+00,9.798544049263000488e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+00,2.670000076293945312e+00,1.000000000000000000e+00,9.778034687042236328e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.950000047683715820e+00,2.390000104904174805e+00,1.000000000000000000e+00,9.806051254272460938e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.940000057220458984e+00,2.140000104904174805e+00,1.000000000000000000e+00,9.800269007682800293e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.630000114440917969e+00,2.559999942779541016e+00,1.000000000000000000e+00,9.662895798683166504e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.640000104904174805e+00,2.460000038146972656e+00,1.000000000000000000e+00,9.772893786430358887e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.630000114440917969e+00,2.640000104904174805e+00,1.000000000000000000e+00,9.788026809692382812e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.730000019073486328e+00,2.660000085830688477e+00,1.000000000000000000e+00,9.724348187446594238e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.779999971389770508e+00,2.579999923706054688e+00,1.000000000000000000e+00,9.774730205535888672e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.930000066757202148e+00,2.819999933242797852e+00,1.000000000000000000e+00,9.835965037345886230e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.930000066757202148e+00,2.740000009536743164e+00,1.000000000000000000e+00,9.747499823570251465e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.910000085830688477e+00,2.849999904632568359e+00,1.000000000000000000e+00,9.732758402824401855e-01
