ITFGSM Hash Distance, MT-IFGSM Hash Distance, L2 Distance IFGSM, L2 Distance MT-IFGSM, SSIM ITFGSM, SSIM MT-IFGSM
0.000000000000000000e+00,0.000000000000000000e+00,2.279999971389770508e+00,1.559999942779541016e+00,9.877249598503112793e-01,9.938589930534362793e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.220000028610229492e+00,1.679999947547912598e+00,9.889090061187744141e-01,9.934966564178466797e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.830000042915344238e+00,9.871308207511901855e-01,9.905987381935119629e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.029999971389770508e+00,1.399999976158142090e+00,9.856355190277099609e-01,9.922346472740173340e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.369999885559082031e+00,1.320000052452087402e+00,9.834184646606445312e-01,9.942814707756042480e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.119999885559082031e+00,1.379999995231628418e+00,9.855697751045227051e-01,9.935582280158996582e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.049999952316284180e+00,1.220000028610229492e+00,9.820402264595031738e-01,9.929081797599792480e-01
2.000000000000000000e+00,0.000000000000000000e+00,1.980000019073486328e+00,1.279999971389770508e+00,9.866613745689392090e-01,9.937172532081604004e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.990000009536743164e+00,1.360000014305114746e+00,9.868614077568054199e-01,9.931507110595703125e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.130000114440917969e+00,1.190000057220458984e+00,9.876163005828857422e-01,9.956086277961730957e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.059999942779541016e+00,1.690000057220458984e+00,9.839604496955871582e-01,9.889072775840759277e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.319999933242797852e+00,1.159999966621398926e+00,9.813898205757141113e-01,9.935904145240783691e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.029999971389770508e+00,1.120000004768371582e+00,9.844446182250976562e-01,9.946999549865722656e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.089999914169311523e+00,1.460000038146972656e+00,9.853331446647644043e-01,9.925153851509094238e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.049999952316284180e+00,1.409999966621398926e+00,9.848335385322570801e-01,9.921820759773254395e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.349999904632568359e+00,1.210000038146972656e+00,9.853889346122741699e-01,9.953865408897399902e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.039999961853027344e+00,1.100000023841857910e+00,9.830398559570312500e-01,9.944373965263366699e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.210000038146972656e+00,1.120000004768371582e+00,9.876637458801269531e-01,9.954861998558044434e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.190000057220458984e+00,1.419999957084655762e+00,9.851145744323730469e-01,9.931085109710693359e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.380000114440917969e+00,1.049999952316284180e+00,9.842464327812194824e-01,9.961341023445129395e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.319999933242797852e+00,1.279999971389770508e+00,9.848328232765197754e-01,9.948231577873229980e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.130000114440917969e+00,1.110000014305114746e+00,9.876797199249267578e-01,9.960442185401916504e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.299999952316284180e+00,1.200000047683715820e+00,9.839925765991210938e-01,9.953392148017883301e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.140000104904174805e+00,1.570000052452087402e+00,9.879978299140930176e-01,9.930968284606933594e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.879999995231628418e+00,1.289999961853027344e+00,9.891151785850524902e-01,9.942815899848937988e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.980000019073486328e+00,1.200000047683715820e+00,9.842338562011718750e-01,9.936599731445312500e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.099999904632568359e+00,1.889999985694885254e+00,9.816203117370605469e-01,9.838609099388122559e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,2.039999961853027344e+00,9.845408797264099121e-01,9.859814047813415527e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.269999980926513672e+00,2.150000095367431641e+00,9.847056269645690918e-01,9.861903190612792969e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.279999971389770508e+00,1.629999995231628418e+00,9.890575408935546875e-01,9.942231774330139160e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.170000076293945312e+00,1.440000057220458984e+00,9.876629710197448730e-01,9.938511252403259277e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.400000095367431641e+00,2.250000000000000000e+00,9.863011240959167480e-01,9.877197742462158203e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.259999990463256836e+00,1.149999976158142090e+00,9.834424853324890137e-01,9.951426386833190918e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.140000104904174805e+00,1.909999966621398926e+00,9.858333468437194824e-01,9.884745478630065918e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.109999895095825195e+00,2.059999942779541016e+00,9.827275872230529785e-01,9.834915995597839355e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.180000066757202148e+00,1.519999980926513672e+00,9.882157444953918457e-01,9.940317273139953613e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.130000114440917969e+00,1.330000042915344238e+00,9.874368309974670410e-01,9.943934082984924316e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.940000057220458984e+00,1.350000023841857910e+00,9.859921336174011230e-01,9.926684498786926270e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.230000019073486328e+00,1.259999990463256836e+00,9.869585633277893066e-01,9.953441023826599121e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.279999971389770508e+00,1.549999952316284180e+00,9.853002429008483887e-01,9.929304122924804688e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.970000028610229492e+00,1.320000052452087402e+00,9.842917323112487793e-01,9.924378395080566406e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.180000066757202148e+00,1.450000047683715820e+00,9.858746528625488281e-01,9.932646155357360840e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.299999952316284180e+00,2.079999923706054688e+00,9.844227433204650879e-01,9.870996475219726562e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.400000095367431641e+00,1.299999952316284180e+00,9.867465496063232422e-01,9.958531856536865234e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.929999947547912598e+00,1.399999976158142090e+00,9.851441383361816406e-01,9.916698932647705078e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.750000000000000000e+00,1.299999952316284180e+00,9.870930314064025879e-01,9.925374984741210938e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.190000057220458984e+00,1.429999947547912598e+00,9.876832962036132812e-01,9.943948388099670410e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.799999952316284180e+00,1.259999990463256836e+00,9.882660508155822754e-01,9.936082363128662109e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.269999980926513672e+00,1.179999947547912598e+00,9.831378459930419922e-01,9.946713447570800781e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.180000066757202148e+00,1.620000004768371582e+00,9.868270754814147949e-01,9.923362731933593750e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.620000004768371582e+00,9.828864932060241699e-01,9.888913035392761230e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.700000047683715820e+00,1.259999990463256836e+00,9.879541397094726562e-01,9.924697875976562500e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.390000104904174805e+00,1.340000033378601074e+00,9.870379567146301270e-01,9.955897331237792969e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.329999923706054688e+00,2.140000104904174805e+00,9.844486117362976074e-01,9.864962697029113770e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.339999914169311523e+00,1.129999995231628418e+00,9.848093986511230469e-01,9.957745671272277832e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.250000000000000000e+00,2.140000104904174805e+00,9.820789694786071777e-01,9.837160706520080566e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.160000085830688477e+00,1.470000028610229492e+00,9.879811406135559082e-01,9.940023422241210938e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.079999923706054688e+00,1.220000028610229492e+00,9.863064289093017578e-01,9.944820404052734375e-01
2.000000000000000000e+00,0.000000000000000000e+00,1.690000057220458984e+00,1.240000009536743164e+00,9.859797358512878418e-01,9.917739033699035645e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.210000038146972656e+00,9.869549870491027832e-01,9.945387244224548340e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.870000004768371582e+00,1.549999952316284180e+00,9.864799380302429199e-01,9.897127151489257812e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.130000114440917969e+00,1.399999976158142090e+00,9.884518980979919434e-01,9.946601986885070801e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.259999990463256836e+00,9.865995049476623535e-01,9.947955012321472168e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.230000019073486328e+00,9.797964692115783691e-01,9.912765622138977051e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.119999885559082031e+00,1.590000033378601074e+00,9.863355755805969238e-01,9.920234680175781250e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.490000009536743164e+00,1.210000038146972656e+00,9.834563732147216797e-01,9.954429268836975098e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.119999885559082031e+00,1.779999971389770508e+00,9.866364598274230957e-01,9.902610182762145996e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.009999990463256836e+00,1.330000042915344238e+00,9.886115193367004395e-01,9.947142004966735840e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.299999952316284180e+00,1.139999985694885254e+00,9.840211868286132812e-01,9.953029155731201172e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.940000057220458984e+00,1.269999980926513672e+00,9.853467941284179688e-01,9.929690361022949219e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.259999990463256836e+00,1.399999976158142090e+00,9.866239428520202637e-01,9.946005940437316895e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.889999985694885254e+00,1.330000042915344238e+00,9.790021777153015137e-01,9.883053898811340332e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.289999961853027344e+00,1.100000023841857910e+00,9.839363694190979004e-01,9.957051277160644531e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.059999942779541016e+00,1.120000004768371582e+00,9.878900647163391113e-01,9.957014918327331543e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.180000066757202148e+00,1.539999961853027344e+00,9.861668944358825684e-01,9.925859570503234863e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.850000023841857910e+00,1.299999952316284180e+00,9.867627620697021484e-01,9.925919175148010254e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.450000047683715820e+00,1.169999957084655762e+00,9.868305325508117676e-01,9.968095421791076660e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.069999933242797852e+00,1.669999957084655762e+00,9.860627055168151855e-01,9.905183911323547363e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.119999885559082031e+00,1.360000014305114746e+00,9.883978962898254395e-01,9.947733879089355469e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.960000038146972656e+00,1.169999957084655762e+00,9.867689609527587891e-01,9.946519732475280762e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.970000028610229492e+00,1.350000023841857910e+00,9.850111603736877441e-01,9.925372600555419922e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.329999923706054688e+00,1.389999985694885254e+00,9.858390688896179199e-01,9.944111704826354980e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.200000047683715820e+00,1.200000047683715820e+00,9.827821850776672363e-01,9.939476847648620605e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.380000114440917969e+00,2.319999933242797852e+00,9.852002263069152832e-01,9.857962131500244141e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.230000019073486328e+00,1.299999952316284180e+00,9.836866259574890137e-01,9.937561154365539551e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.079999923706054688e+00,1.440000057220458984e+00,9.877099394798278809e-01,9.935901165008544922e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.970000028610229492e+00,1.309999942779541016e+00,9.855261445045471191e-01,9.925795197486877441e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.190000057220458984e+00,2.019999980926513672e+00,9.772582054138183594e-01,9.792349934577941895e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.099999904632568359e+00,1.389999985694885254e+00,9.879147410392761230e-01,9.937930703163146973e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.259999990463256836e+00,1.210000038146972656e+00,9.871480464935302734e-01,9.960189461708068848e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.940000057220458984e+00,1.279999971389770508e+00,9.861533045768737793e-01,9.934843182563781738e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.309999942779541016e+00,1.220000028610229492e+00,9.837353229522705078e-01,9.947147369384765625e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.269999980926513672e+00,1.120000004768371582e+00,9.828940033912658691e-01,9.950680732727050781e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.180000066757202148e+00,1.450000047683715820e+00,9.870409965515136719e-01,9.940941929817199707e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.399999976158142090e+00,9.874646067619323730e-01,9.942151904106140137e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.840000033378601074e+00,1.360000014305114746e+00,9.869249463081359863e-01,9.923228621482849121e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.109999895095825195e+00,1.379999995231628418e+00,9.893487095832824707e-01,9.950428009033203125e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.190000057220458984e+00,1.399999976158142090e+00,9.871266484260559082e-01,9.940871596336364746e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.289999961853027344e+00,1.450000047683715820e+00,9.890916943550109863e-01,9.954379200935363770e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.099999904632568359e+00,1.149999976158142090e+00,9.869447350502014160e-01,9.953301548957824707e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.069999933242797852e+00,1.340000033378601074e+00,9.878183007240295410e-01,9.941797256469726562e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.329999923706054688e+00,1.289999961853027344e+00,9.855542182922363281e-01,9.949072003364562988e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.160000085830688477e+00,1.370000004768371582e+00,9.884076714515686035e-01,9.949049353599548340e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.210000038146972656e+00,1.929999947547912598e+00,9.839379191398620605e-01,9.874890446662902832e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.119999885559082031e+00,1.279999971389770508e+00,9.868917465209960938e-01,9.944456219673156738e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.059999942779541016e+00,1.179999947547912598e+00,9.890038967132568359e-01,9.959017634391784668e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.049999952316284180e+00,1.389999985694885254e+00,9.883336424827575684e-01,9.939727783203125000e-01
2.000000000000000000e+00,0.000000000000000000e+00,1.980000019073486328e+00,1.220000028610229492e+00,9.863964915275573730e-01,9.942730069160461426e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.089999914169311523e+00,1.740000009536743164e+00,9.852212071418762207e-01,9.899788498878479004e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.089999914169311523e+00,1.120000004768371582e+00,9.838083386421203613e-01,9.944389462471008301e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.970000028610229492e+00,1.509999990463256836e+00,9.867248535156250000e-01,9.917140007019042969e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.970000028610229492e+00,1.429999947547912598e+00,9.879304766654968262e-01,9.930749535560607910e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.990000009536743164e+00,1.240000009536743164e+00,9.873856902122497559e-01,9.944840073585510254e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.400000095367431641e+00,1.090000033378601074e+00,9.850702881813049316e-01,9.959933161735534668e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.119999885559082031e+00,1.200000047683715820e+00,9.853839874267578125e-01,9.945740699768066406e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.019999980926513672e+00,1.220000028610229492e+00,9.869551062583923340e-01,9.945966601371765137e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.130000114440917969e+00,1.320000052452087402e+00,9.885178208351135254e-01,9.951279163360595703e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.079999923706054688e+00,1.389999985694885254e+00,9.879930019378662109e-01,9.943109154701232910e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.960000038146972656e+00,1.200000047683715820e+00,9.890744090080261230e-01,9.951785206794738770e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.950000047683715820e+00,1.269999980926513672e+00,9.873357415199279785e-01,9.939574599266052246e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.200000047683715820e+00,1.490000009536743164e+00,9.866344332695007324e-01,9.933167099952697754e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.079999923706054688e+00,1.230000019073486328e+00,9.870594143867492676e-01,9.948275685310363770e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.960000038146972656e+00,1.250000000000000000e+00,9.874302744865417480e-01,9.943553805351257324e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.099999904632568359e+00,1.299999952316284180e+00,9.891235232353210449e-01,9.951508045196533203e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.069999933242797852e+00,1.299999952316284180e+00,9.846575260162353516e-01,9.925062656402587891e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.170000076293945312e+00,1.350000023841857910e+00,9.872315526008605957e-01,9.944069385528564453e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.190000057220458984e+00,1.389999985694885254e+00,9.872848391532897949e-01,9.941806197166442871e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.279999971389770508e+00,2.119999885559082031e+00,9.890326857566833496e-01,9.904911518096923828e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.980000019073486328e+00,1.360000014305114746e+00,9.854640364646911621e-01,9.927654266357421875e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.019999980926513672e+00,1.139999985694885254e+00,9.877820014953613281e-01,9.955111145973205566e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.160000085830688477e+00,1.340000033378601074e+00,9.858812689781188965e-01,9.938867092132568359e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.190000057220458984e+00,1.549999952316284180e+00,9.880301952362060547e-01,9.936228394508361816e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.160000085830688477e+00,1.679999947547912598e+00,9.892612099647521973e-01,9.934077858924865723e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.089999914169311523e+00,1.289999961853027344e+00,9.877841472625732422e-01,9.948544502258300781e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.160000085830688477e+00,1.159999966621398926e+00,9.827523827552795410e-01,9.942708015441894531e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.960000038146972656e+00,1.240000009536743164e+00,9.733291268348693848e-01,9.874042868614196777e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.019999980926513672e+00,1.419999957084655762e+00,9.873164296150207520e-01,9.932556152343750000e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.240000009536743164e+00,1.610000014305114746e+00,9.884936213493347168e-01,9.937050938606262207e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.379999995231628418e+00,9.849622845649719238e-01,9.930068850517272949e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.160000085830688477e+00,1.330000042915344238e+00,9.814013838768005371e-01,9.921159148216247559e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.840000033378601074e+00,1.289999961853027344e+00,9.868440032005310059e-01,9.926659464836120605e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.220000028610229492e+00,1.139999985694885254e+00,9.838681221008300781e-01,9.948720932006835938e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.079999923706054688e+00,1.190000057220458984e+00,9.882293343544006348e-01,9.955883026123046875e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.309999942779541016e+00,1.139999985694885254e+00,9.844406247138977051e-01,9.954578876495361328e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.220000028610229492e+00,1.600000023841857910e+00,9.874763488769531250e-01,9.931730628013610840e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.269999980926513672e+00,1.429999947547912598e+00,9.880037903785705566e-01,9.949923157691955566e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.380000114440917969e+00,1.179999947547912598e+00,9.868493676185607910e-01,9.962906241416931152e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.160000085830688477e+00,2.059999942779541016e+00,9.826324582099914551e-01,9.841110706329345703e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.889999985694885254e+00,1.320000052452087402e+00,9.863734245300292969e-01,9.929204583168029785e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.329999923706054688e+00,1.070000052452087402e+00,9.857484698295593262e-01,9.960622787475585938e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.309999942779541016e+00,1.149999976158142090e+00,9.848875999450683594e-01,9.955708384513854980e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.629999995231628418e+00,9.863429069519042969e-01,9.916806221008300781e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.140000104904174805e+00,1.409999966621398926e+00,9.865877628326416016e-01,9.937586784362792969e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.190000057220458984e+00,1.299999952316284180e+00,9.862300753593444824e-01,9.943613409996032715e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.330000042915344238e+00,9.873609542846679688e-01,9.948440194129943848e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.970000028610229492e+00,1.330000042915344238e+00,9.859845638275146484e-01,9.930331707000732422e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.899999976158142090e+00,1.289999961853027344e+00,9.855452179908752441e-01,9.929415583610534668e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.200000047683715820e+00,1.299999952316284180e+00,9.873854517936706543e-01,9.950084686279296875e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.230000019073486328e+00,1.830000042915344238e+00,9.872453808784484863e-01,9.911935925483703613e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.879999995231628418e+00,1.210000038146972656e+00,9.846642613410949707e-01,9.929574131965637207e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.410000085830688477e+00,1.299999952316284180e+00,9.832386970520019531e-01,9.933657050132751465e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.820000052452087402e+00,1.370000004768371582e+00,9.859158992767333984e-01,9.914357066154479980e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.649999976158142090e+00,1.360000014305114746e+00,9.861031174659729004e-01,9.900088310241699219e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.039999961853027344e+00,1.250000000000000000e+00,9.886615872383117676e-01,9.953336715698242188e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.079999923706054688e+00,1.409999966621398926e+00,9.867423176765441895e-01,9.930428862571716309e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.950000047683715820e+00,1.659999966621398926e+00,9.837562441825866699e-01,9.880633354187011719e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.210000038146972656e+00,1.230000019073486328e+00,9.850109219551086426e-01,9.949864745140075684e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.889999985694885254e+00,1.509999990463256836e+00,9.859102368354797363e-01,9.902588725090026855e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.850000023841857910e+00,1.360000014305114746e+00,9.875503182411193848e-01,9.928014278411865234e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.950000047683715820e+00,1.509999990463256836e+00,9.867470264434814453e-01,9.915306568145751953e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.940000057220458984e+00,1.620000004768371582e+00,9.821469187736511230e-01,9.875681400299072266e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.960000038146972656e+00,1.159999966621398926e+00,9.872032999992370605e-01,9.948465824127197266e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.109999895095825195e+00,1.159999966621398926e+00,9.887080192565917969e-01,9.960246086120605469e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.069999933242797852e+00,1.309999942779541016e+00,9.829549789428710938e-01,9.924683570861816406e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.089999914169311523e+00,1.429999947547912598e+00,9.880132675170898438e-01,9.939560890197753906e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.799999952316284180e+00,1.330000042915344238e+00,9.876722693443298340e-01,9.925920963287353516e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.339999914169311523e+00,1.159999966621398926e+00,9.853447079658508301e-01,9.959222674369812012e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.299999952316284180e+00,1.159999966621398926e+00,9.863094687461853027e-01,9.959213137626647949e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.109999895095825195e+00,1.289999961853027344e+00,9.869701862335205078e-01,9.948284029960632324e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.929999947547912598e+00,1.309999942779541016e+00,9.825598597526550293e-01,9.907922744750976562e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.049999952316284180e+00,1.320000052452087402e+00,9.848734736442565918e-01,9.933190345764160156e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.109999895095825195e+00,1.889999985694885254e+00,9.824663996696472168e-01,9.859960675239562988e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.319999933242797852e+00,1.840000033378601074e+00,9.844378829002380371e-01,9.894422888755798340e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.240000009536743164e+00,1.179999947547912598e+00,9.840221405029296875e-01,9.950807690620422363e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.009999990463256836e+00,1.360000014305114746e+00,9.874423146247863770e-01,9.938579201698303223e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.730000019073486328e+00,1.190000057220458984e+00,9.872103333473205566e-01,9.931868910789489746e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.140000104904174805e+00,1.500000000000000000e+00,9.891631007194519043e-01,9.942512512207031250e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.210000038146972656e+00,1.529999971389770508e+00,9.877691864967346191e-01,9.935345053672790527e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.009999990463256836e+00,1.309999942779541016e+00,9.870610833168029785e-01,9.937400817871093750e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.160000085830688477e+00,1.100000023841857910e+00,9.834001660346984863e-01,9.951046109199523926e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.230000019073486328e+00,1.100000023841857910e+00,9.834013581275939941e-01,9.953427314758300781e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.970000028610229492e+00,1.309999942779541016e+00,9.890511631965637207e-01,9.948410987854003906e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.889999985694885254e+00,1.200000047683715820e+00,9.861856102943420410e-01,9.937786459922790527e-01
