ITFGSM Hash Distance, MT-IFGSM Hash Distance, L2 Distance ITFGSM, L2 Distance MT-IFGSM, SSIM ITFGSM, SSIM MT-IFGSM
0.000000000000000000e+00,0.000000000000000000e+00,3.819999933242797852e+00,3.829999923706054688e+00,9.539976119995117188e-01,9.426426291465759277e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.799999952316284180e+00,3.779999971389770508e+00,9.498023390769958496e-01,9.522077441215515137e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.589230418205261230e-01,9.583575129508972168e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.829999923706054688e+00,9.671099185943603516e-01,9.644166827201843262e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.839999914169311523e+00,9.503479003906250000e-01,9.496071934700012207e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.859999895095825195e+00,9.460892677307128906e-01,9.447723031044006348e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.809999942779541016e+00,3.809999942779541016e+00,9.582715630531311035e-01,9.580504298210144043e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.829999923706054688e+00,9.693637490272521973e-01,9.695281982421875000e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.839999914169311523e+00,9.543499350547790527e-01,9.527465701103210449e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.603931307792663574e-01,9.592414498329162598e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.839999914169311523e+00,3.849999904632568359e+00,9.646861553192138672e-01,9.652359485626220703e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.569999933242797852e+00,3.579999923706054688e+00,9.516877532005310059e-01,9.490875601768493652e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.575549960136413574e-01,9.568307399749755859e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.859999895095825195e+00,9.558590054512023926e-01,9.516823291778564453e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.634332656860351562e-01,9.632374644279479980e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.713178277015686035e-01,9.711765646934509277e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.809999942779541016e+00,3.809999942779541016e+00,9.594103693962097168e-01,9.584972262382507324e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.710000038146972656e+00,3.710000038146972656e+00,9.594559669494628906e-01,9.585607051849365234e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.859999895095825195e+00,9.466539025306701660e-01,9.463853836059570312e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.819999933242797852e+00,9.590460658073425293e-01,9.625865817070007324e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.789999961853027344e+00,3.789999961853027344e+00,9.593290686607360840e-01,9.603593945503234863e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.829999923706054688e+00,3.819999933242797852e+00,9.425967335700988770e-01,9.410099983215332031e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.799999952316284180e+00,3.829999923706054688e+00,9.586647152900695801e-01,9.643201231956481934e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.569723010063171387e-01,9.489412307739257812e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.430263042449951172e-01,9.308757185935974121e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.809999942779541016e+00,3.799999952316284180e+00,9.677736163139343262e-01,9.677246212959289551e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.664461016654968262e-01,9.667420983314514160e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.592580795288085938e-01,9.587787985801696777e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.849999904632568359e+00,9.464518427848815918e-01,9.341697692871093750e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.839999914169311523e+00,3.829999923706054688e+00,9.619475007057189941e-01,9.639407992362976074e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.819999933242797852e+00,3.819999933242797852e+00,9.693816304206848145e-01,9.690734744071960449e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.568699002265930176e-01,9.562714695930480957e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.839999914169311523e+00,9.580249190330505371e-01,9.484509825706481934e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.541336894035339355e-01,9.542080760002136230e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.839999914169311523e+00,9.570968151092529297e-01,9.583694934844970703e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.505036473274230957e-01,9.499261379241943359e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.809999942779541016e+00,3.819999933242797852e+00,9.605900645256042480e-01,9.613043665885925293e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.829999923706054688e+00,9.506641030311584473e-01,9.495669007301330566e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.518190026283264160e-01,9.502568244934082031e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.574556350708007812e-01,9.566133618354797363e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.829999923706054688e+00,3.819999933242797852e+00,9.579256176948547363e-01,9.580547213554382324e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.839999914169311523e+00,9.620681405067443848e-01,9.671697616577148438e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.819999933242797852e+00,9.539980292320251465e-01,9.440191388130187988e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.720000028610229492e+00,3.750000000000000000e+00,9.466151595115661621e-01,9.432433247566223145e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.538645744323730469e-01,9.524174332618713379e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.829999923706054688e+00,9.372562766075134277e-01,9.492025375366210938e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.799999952316284180e+00,3.799999952316284180e+00,9.456526637077331543e-01,9.474976658821105957e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.669371247291564941e-01,9.662993550300598145e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.819999933242797852e+00,3.799999952316284180e+00,9.506959319114685059e-01,9.450933337211608887e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.819999933242797852e+00,3.819999933242797852e+00,9.679166674613952637e-01,9.678539633750915527e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.563360810279846191e-01,9.593785405158996582e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.545502066612243652e-01,9.535419344902038574e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.500033259391784668e-01,9.484126567840576172e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.829999923706054688e+00,9.499318003654479980e-01,9.515960812568664551e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.535390734672546387e-01,9.562289118766784668e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.859999895095825195e+00,9.656722545623779297e-01,9.646139144897460938e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.561681151390075684e-01,9.551936984062194824e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.789999961853027344e+00,3.789999961853027344e+00,9.634584784507751465e-01,9.635951519012451172e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.635599255561828613e-01,9.627665877342224121e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.829999923706054688e+00,9.683544039726257324e-01,9.684646725654602051e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.769999980926513672e+00,3.809999942779541016e+00,9.489261507987976074e-01,9.517031311988830566e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.859999895095825195e+00,9.256260395050048828e-01,9.374147057533264160e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.630661010742187500e-01,9.627811312675476074e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.819999933242797852e+00,3.819999933242797852e+00,9.563662409782409668e-01,9.578500390052795410e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.839999914169311523e+00,3.849999904632568359e+00,9.569757580757141113e-01,9.560293555259704590e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.829999923706054688e+00,3.829999923706054688e+00,9.471166729927062988e-01,9.471108317375183105e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.616780281066894531e-01,9.609022140502929688e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.819999933242797852e+00,9.720711708068847656e-01,9.723317027091979980e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.859999895095825195e+00,9.500989913940429688e-01,9.517084956169128418e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.819999933242797852e+00,3.819999933242797852e+00,9.621233940124511719e-01,9.628842473030090332e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.839999914169311523e+00,9.524598121643066406e-01,9.578682780265808105e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.859999895095825195e+00,9.608514308929443359e-01,9.588239789009094238e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.829999923706054688e+00,3.849999904632568359e+00,9.385102391242980957e-01,9.346818327903747559e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.660892486572265625e-01,9.656780362129211426e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.610967040061950684e-01,9.605836868286132812e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.809999942779541016e+00,3.819999933242797852e+00,9.530808329582214355e-01,9.538290500640869141e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.591284394264221191e-01,9.586484432220458984e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.647324681282043457e-01,9.640228152275085449e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.839999914169311523e+00,9.328632354736328125e-01,9.416955113410949707e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.298956990242004395e-01,9.351943135261535645e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.672372937202453613e-01,9.655253291130065918e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.289731979370117188e-01,9.396886825561523438e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.769999980926513672e+00,3.769999980926513672e+00,9.593303799629211426e-01,9.501034617424011230e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.859999895095825195e+00,9.526565074920654297e-01,9.433498382568359375e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.809999942779541016e+00,9.687995314598083496e-01,9.652876853942871094e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.779999971389770508e+00,3.789999961853027344e+00,9.659373760223388672e-01,9.652087688446044922e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.658350944519042969e-01,9.651010632514953613e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.809999942779541016e+00,3.799999952316284180e+00,9.633293151855468750e-01,9.640946388244628906e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.510636925697326660e-01,9.497109055519104004e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.451875090599060059e-01,9.447181224822998047e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.769999980926513672e+00,3.769999980926513672e+00,9.423947334289550781e-01,9.450866580009460449e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.389419555664062500e-01,9.479082226753234863e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.550588130950927734e-01,9.543681144714355469e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.819999933242797852e+00,3.829999923706054688e+00,9.646233916282653809e-01,9.646666049957275391e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.599999904632568359e+00,3.640000104904174805e+00,9.541788101196289062e-01,9.440023303031921387e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.464086890220642090e-01,9.462261199951171875e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.579148292541503906e-01,9.574711918830871582e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.524429440498352051e-01,9.514979720115661621e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.849999904632568359e+00,9.651837944984436035e-01,9.645092487335205078e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.829999923706054688e+00,9.637918472290039062e-01,9.632856249809265137e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.642419815063476562e-01,9.636189341545104980e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.537770748138427734e-01,9.529261589050292969e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.859999895095825195e+00,9.480206370353698730e-01,9.498276710510253906e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.674953818321228027e-01,9.666597247123718262e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.492325186729431152e-01,9.510217308998107910e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.386441707611083984e-01,9.367154240608215332e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.819999933242797852e+00,3.819999933242797852e+00,9.643035531044006348e-01,9.640977978706359863e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.438303112983703613e-01,9.424368739128112793e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.859999895095825195e+00,9.425248503684997559e-01,9.395792484283447266e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.569621682167053223e-01,9.572253227233886719e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.779999971389770508e+00,3.779999971389770508e+00,9.669292569160461426e-01,9.669950008392333984e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.341295361518859863e-01,9.333985447883605957e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.416977763175964355e-01,9.449315071105957031e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.799999952316284180e+00,3.809999942779541016e+00,9.641959071159362793e-01,9.547759890556335449e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.859999895095825195e+00,9.554820060729980469e-01,9.584968686103820801e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.601055979728698730e-01,9.524859786033630371e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.610245823860168457e-01,9.597249031066894531e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.740000009536743164e+00,3.690000057220458984e+00,9.274764060974121094e-01,9.353991150856018066e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.849999904632568359e+00,9.460571408271789551e-01,9.341228604316711426e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.607512354850769043e-01,9.604477882385253906e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.849999904632568359e+00,9.547393321990966797e-01,9.450313448905944824e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.819999933242797852e+00,3.819999933242797852e+00,9.675100445747375488e-01,9.670637249946594238e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.779999971389770508e+00,3.789999961853027344e+00,9.527109265327453613e-01,9.511089324951171875e-01
2.000000000000000000e+00,4.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.425642490386962891e-01,9.415907263755798340e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.829999923706054688e+00,3.839999914169311523e+00,9.617316126823425293e-01,9.613230228424072266e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.809999942779541016e+00,3.819999933242797852e+00,9.385694861412048340e-01,9.425430297851562500e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.543661475181579590e-01,9.532399773597717285e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.839999914169311523e+00,9.648375511169433594e-01,9.647114872932434082e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.809999942779541016e+00,3.809999942779541016e+00,9.548373818397521973e-01,9.614787101745605469e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.687845706939697266e-01,9.683611989021301270e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.639541506767272949e-01,9.607970714569091797e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.730283617973327637e-01,9.725687503814697266e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.346347451210021973e-01,9.405310750007629395e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.593860507011413574e-01,9.609875679016113281e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.511334300041198730e-01,9.502146244049072266e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.587402343750000000e-01,9.574812054634094238e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.799999952316284180e+00,3.799999952316284180e+00,9.671505093574523926e-01,9.670606255531311035e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.579848647117614746e-01,9.580497741699218750e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.604288935661315918e-01,9.609474539756774902e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.809999942779541016e+00,9.589481949806213379e-01,9.635331630706787109e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.373536705970764160e-01,9.361287951469421387e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.740000009536743164e+00,3.750000000000000000e+00,9.602746367454528809e-01,9.597804546356201172e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.859999895095825195e+00,9.642239212989807129e-01,9.633996486663818359e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.611468315124511719e-01,9.608033299446105957e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.859999895095825195e+00,9.470872282981872559e-01,9.492628574371337891e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.541680216789245605e-01,9.595391154289245605e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.839999914169311523e+00,9.661693572998046875e-01,9.642014503479003906e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.819999933242797852e+00,3.819999933242797852e+00,9.483774304389953613e-01,9.382354617118835449e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.859999895095825195e+00,9.567577242851257324e-01,9.607095122337341309e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.849999904632568359e+00,9.579820036888122559e-01,9.482293128967285156e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.557562470436096191e-01,9.557375907897949219e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.594643115997314453e-01,9.589336514472961426e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.720000028610229492e+00,3.720000028610229492e+00,9.619422554969787598e-01,9.608325362205505371e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.527710080146789551e-01,9.535227417945861816e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.678123593330383301e-01,9.683911204338073730e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.759999990463256836e+00,3.769999980926513672e+00,9.595630168914794922e-01,9.576246142387390137e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.759999990463256836e+00,3.799999952316284180e+00,9.480249285697937012e-01,9.397387504577636719e-01
2.000000000000000000e+00,4.000000000000000000e+00,3.839999914169311523e+00,3.849999904632568359e+00,9.636940956115722656e-01,9.680263996124267578e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.809999942779541016e+00,3.809999942779541016e+00,9.638964533805847168e-01,9.638592600822448730e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.552669525146484375e-01,9.542746543884277344e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.859999895095825195e+00,9.463289380073547363e-01,9.413612484931945801e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.433963298797607422e-01,9.423663020133972168e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.664831161499023438e-01,9.599094390869140625e-01
2.000000000000000000e+00,4.000000000000000000e+00,3.839999914169311523e+00,3.849999904632568359e+00,9.517185688018798828e-01,9.419196248054504395e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.366838932037353516e-01,9.373816847801208496e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.849999904632568359e+00,9.579856991767883301e-01,9.565231204032897949e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.799999952316284180e+00,3.799999952316284180e+00,9.594957232475280762e-01,9.596350789070129395e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.663029313087463379e-01,9.655633568763732910e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.512100219726562500e-01,9.506447911262512207e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.809999942779541016e+00,9.567952156066894531e-01,9.572200775146484375e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.769999980926513672e+00,3.779999971389770508e+00,9.641069769859313965e-01,9.643667340278625488e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.472258687019348145e-01,9.455974698066711426e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.495072364807128906e-01,9.486070275306701660e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.809999942779541016e+00,3.819999933242797852e+00,9.565574526786804199e-01,9.578673243522644043e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.839999914169311523e+00,3.819999933242797852e+00,9.699587225914001465e-01,9.657931327819824219e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.646326899528503418e-01,9.640896916389465332e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.849999904632568359e+00,9.330050945281982422e-01,9.314370155334472656e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.839999914169311523e+00,3.849999904632568359e+00,9.687750935554504395e-01,9.673225879669189453e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.799999952316284180e+00,3.799999952316284180e+00,9.637848734855651855e-01,9.637758135795593262e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.469174742698669434e-01,9.456774592399597168e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.839999914169311523e+00,9.426824450492858887e-01,9.417497515678405762e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.582209587097167969e-01,9.619081616401672363e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.641258120536804199e-01,9.636438488960266113e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.622769355773925781e-01,9.552331566810607910e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.799999952316284180e+00,3.819999933242797852e+00,9.483842253684997559e-01,9.494227766990661621e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.819999933242797852e+00,3.839999914169311523e+00,9.536919593811035156e-01,9.427893757820129395e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.819999933242797852e+00,3.799999952316284180e+00,9.599316120147705078e-01,9.605870842933654785e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.571623802185058594e-01,9.563896656036376953e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.829999923706054688e+00,3.839999914169311523e+00,9.456238746643066406e-01,9.481444358825683594e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.622046947479248047e-01,9.616037011146545410e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.432406425476074219e-01,9.460496902465820312e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.819999933242797852e+00,3.829999923706054688e+00,9.675346016883850098e-01,9.670669436454772949e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.839999914169311523e+00,9.670756459236145020e-01,9.674034118652343750e-01
